,Date,Precip (mm),Min Temp (C),Max Temp (C),Avg Temp (C)
1378,1983-10-10T00:00:00Z,0.0,9.150000000000034,24.25,16.700000000000017
1379,1983-10-11T00:00:00Z,0.0,6.75,19.950000000000045,13.350000000000023
1380,1983-10-12T00:00:00Z,0.0,5.4500000000000455,20.350000000000023,12.900000000000034
1381,1983-10-13T00:00:00Z,0.0,7.150000000000034,23.150000000000034,15.150000000000034
1382,1983-10-14T00:00:00Z,0.0,6.350000000000023,19.450000000000045,12.900000000000034
1383,1983-10-15T00:00:00Z,0.0,4.650000000000034,18.55000000000001,11.600000000000023
1384,1983-10-16T00:00:00Z,0.0,6.350000000000023,20.650000000000034,13.500000000000028
1385,1983-10-17T00:00:00Z,0.0,7.650000000000034,21.25,14.450000000000017
1386,1983-10-18T00:00:00Z,0.0,9.150000000000034,21.950000000000045,15.55000000000004
1387,1983-10-19T00:00:00Z,0.0,7.550000000000011,22.05000000000001,14.800000000000011
1388,1983-10-20T00:00:00Z,0.0,5.850000000000023,21.75,13.800000000000011
1389,1983-10-21T00:00:00Z,0.0,6.850000000000023,23.150000000000034,15.000000000000028
1390,1983-10-22T00:00:00Z,0.0,7.550000000000011,23.05000000000001,15.300000000000011
1391,1983-10-23T00:00:00Z,0.0,6.050000000000011,22.55000000000001,14.300000000000011
1392,1983-10-24T00:00:00Z,0.0,7.75,19.650000000000034,13.700000000000017
1393,1983-10-25T00:00:00Z,0.0,3.4500000000000455,18.450000000000045,10.950000000000045
1394,1983-10-26T00:00:00Z,0.0,4.550000000000011,20.650000000000034,12.600000000000023
1395,1983-10-27T00:00:00Z,0.0,5.9500000000000455,20.950000000000045,13.450000000000045
1396,1983-10-28T00:00:00Z,0.0,6.25,21.75,14.0
1397,1983-10-29T00:00:00Z,0.0,7.050000000000011,21.55000000000001,14.300000000000011
1398,1983-10-30T00:00:00Z,0.0,9.75,21.25,15.5
1399,1983-10-31T00:00:00Z,0.0,9.550000000000011,21.75,15.650000000000006
1400,1983-11-01T00:00:00Z,0.0,7.350000000000023,20.55000000000001,13.950000000000017
1401,1983-11-02T00:00:00Z,0.0,9.450000000000045,21.350000000000023,15.400000000000034
1402,1983-11-03T00:00:00Z,0.0,7.550000000000011,21.650000000000034,14.600000000000023
1403,1983-11-04T00:00:00Z,0.0,7.850000000000023,21.650000000000034,14.750000000000028
1404,1983-11-05T00:00:00Z,0.0,5.75,20.25,13.0
1405,1983-11-06T00:00:00Z,0.0,5.550000000000011,19.950000000000045,12.750000000000028
1406,1983-11-07T00:00:00Z,3.6,4.850000000000023,20.650000000000034,12.750000000000028
1407,1983-11-08T00:00:00Z,4.7,0.35000000000002274,13.25,6.800000000000011
1408,1983-11-09T00:00:00Z,0.0,-2.1499999999999773,9.25,3.5500000000000114
1409,1983-11-10T00:00:00Z,0.0,2.650000000000034,14.150000000000034,8.400000000000034
1410,1983-11-11T00:00:00Z,0.0,4.150000000000034,16.850000000000023,10.500000000000028
1411,1983-11-12T00:00:00Z,0.0,2.3500000000000227,15.450000000000045,8.900000000000034
1412,1983-11-13T00:00:00Z,0.0,5.25,17.150000000000034,11.200000000000017
1413,1983-11-14T00:00:00Z,0.0,1.0500000000000114,11.550000000000011,6.300000000000011
1414,1983-11-15T00:00:00Z,0.0,-0.3499999999999659,12.350000000000023,6.000000000000028
1415,1983-11-16T00:00:00Z,0.0,-0.14999999999997726,12.850000000000023,6.350000000000023
1416,1983-11-17T00:00:00Z,1.3,0.1500000000000341,15.650000000000034,7.900000000000034
1417,1983-11-18T00:00:00Z,5.6000000000000005,-0.6499999999999773,10.25,4.800000000000011
1418,1983-11-19T00:00:00Z,0.0,-3.75,7.350000000000023,1.8000000000000114
1419,1983-11-20T00:00:00Z,1.6,-1.4499999999999886,10.650000000000034,4.600000000000023
1420,1983-11-21T00:00:00Z,1.7000000000000002,-3.0499999999999545,7.150000000000034,2.05000000000004
1421,1983-11-22T00:00:00Z,0.0,-4.449999999999989,3.8500000000000227,-0.29999999999998295
1422,1983-11-23T00:00:00Z,1.5,-4.949999999999989,2.150000000000034,-1.3999999999999773
1423,1983-11-24T00:00:00Z,0.8,-5.25,5.75,0.25
1424,1983-11-25T00:00:00Z,6.4,-0.14999999999997726,7.9500000000000455,3.900000000000034
1425,1983-11-26T00:00:00Z,0.0,-2.75,6.050000000000011,1.6500000000000057
1426,1983-11-27T00:00:00Z,0.0,-4.949999999999989,5.75,0.4000000000000057
1427,1983-11-28T00:00:00Z,0.0,-5.75,6.050000000000011,0.15000000000000568
1428,1983-11-29T00:00:00Z,0.0,-6.25,6.4500000000000455,0.10000000000002274
1429,1983-11-30T00:00:00Z,0.0,-3.5499999999999545,6.650000000000034,1.5500000000000398
1430,1983-12-01T00:00:00Z,0.0,-2.0499999999999545,8.450000000000045,3.2000000000000455
1431,1983-12-02T00:00:00Z,0.0,0.9500000000000455,9.25,5.100000000000023
1432,1983-12-03T00:00:00Z,5.0,-2.349999999999966,7.150000000000034,2.400000000000034
1433,1983-12-04T00:00:00Z,2.2,-1.9499999999999886,7.25,2.6500000000000057
1434,1983-12-05T00:00:00Z,0.0,-5.949999999999989,1.8500000000000227,-2.049999999999983
1435,1983-12-06T00:00:00Z,0.0,-7.649999999999977,3.4500000000000455,-2.099999999999966
1436,1983-12-07T00:00:00Z,0.0,-5.349999999999966,6.9500000000000455,0.8000000000000398
1437,1983-12-08T00:00:00Z,0.0,-2.849999999999966,7.9500000000000455,2.55000000000004
1438,1983-12-09T00:00:00Z,0.0,-1.4499999999999886,7.650000000000034,3.1000000000000227
1439,1983-12-10T00:00:00Z,0.0,-1.6499999999999773,9.150000000000034,3.7500000000000284
1440,1983-12-11T00:00:00Z,0.0,-1.4499999999999886,7.850000000000023,3.200000000000017
1441,1983-12-12T00:00:00Z,0.0,-3.75,6.850000000000023,1.5500000000000114
1442,1983-12-13T00:00:00Z,0.0,-5.349999999999966,5.150000000000034,-0.0999999999999659
1443,1983-12-14T00:00:00Z,0.0,-5.449999999999989,5.550000000000011,0.05000000000001137
1444,1983-12-15T00:00:00Z,0.0,-3.4499999999999886,7.150000000000034,1.8500000000000227
1445,1983-12-16T00:00:00Z,0.0,-4.149999999999977,5.850000000000023,0.8500000000000227
1446,1983-12-17T00:00:00Z,0.0,-2.349999999999966,8.150000000000034,2.900000000000034
1447,1983-12-18T00:00:00Z,0.0,-1.9499999999999886,8.25,3.1500000000000057
